model,year,price,mileage,engineSize,Make
3,2015,11698,53372,1.4,0
2,2017,14898,24222,1.4,0
2,2015,12698,36081,2.0,0
4,2018,24498,11487,2.0,0
4,2013,11998,52765,2.0,0
0,2019,20350,2065,1.5,0
8,2018,17950,8026,1.0,0
3,2018,18300,31500,1.5,0
8,2019,31888,3481,2.0,0
2,2018,18288,31348,1.4,0
2,2016,15498,27370,2.0,0
2,2017,22500,15175,2.0,0
8,2018,22988,11347,1.4,0
4,2017,19688,24387,1.4,0
0,2016,13688,26165,1.4,0
4,2017,22988,14950,2.0,0
1,2016,16490,44316,2.0,0
3,2017,18488,35329,2.0,0
9,2017,26500,34201,3.0,0
3,2015,12450,21429,2.0,0
3,2016,12990,35694,1.0,0
4,2015,16998,40858,2.0,0
2,2016,13998,19285,1.4,0
6,2015,17498,35903,2.0,0
4,2015,17498,40256,2.0,0
3,2019,19995,7307,1.6,0
8,2019,22995,2402,1.6,0
4,2019,29995,4384,1.5,0
8,2019,28495,1442,1.5,0
4,2019,30995,4173,2.0,0
3,2019,33995,3243,2.0,0
8,2019,28495,3381,1.5,0
3,2019,23495,7378,1.6,0
0,2019,24495,4634,2.0,0
4,2019,34995,7126,2.0,0
0,2020,20990,556,1.0,0
8,2017,19850,9547,1.4,0
4,2020,33444,1904,2.0,0
4,2020,30888,525,1.5,0
3,2020,31990,2165,1.4,0
0,2020,20888,1500,1.0,0
0,2019,21490,1565,1.0,0
2,2017,13450,59512,2.0,0
3,2019,21488,6350,2.0,0
3,2019,21288,4538,1.6,0
3,2019,21288,6238,1.6,0
3,2019,22888,6018,2.0,0
8,2019,28888,4201,2.0,0
3,2019,21888,5150,1.6,0
0,2016,10988,40468,1.4,0
5,2020,38888,1986,2.0,0
8,2020,24444,4265,1.5,0
4,2020,39888,1765,2.0,0
8,2020,33000,820,2.0,0
4,2020,33444,4846,2.0,0
4,2020,33444,475,2.0,0
4,2020,33444,425,2.0,0
1,2019,37000,2271,2.0,0
8,2019,25444,4917,1.5,0
8,2019,26995,6070,1.5,0
8,2019,23995,7945,1.6,0
2,2017,18298,20637,2.0,0
2,2015,12490,38041,2.0,0
6,2016,16390,28555,2.0,0
8,2019,24888,3897,1.5,0
3,2019,21450,5793,1.6,0
4,2017,18990,30821,2.0,0
4,2016,15888,52034,2.0,0
3,2018,20688,9135,1.5,0
11,2017,35888,21728,3.0,0
8,2019,28495,2145,2.0,0
14,2017,38995,6479,3.0,0
3,2019,34995,1054,2.0,0
2,2019,30995,4598,2.0,0
0,2019,23495,1041,1.5,0
0,2017,15995,21595,1.4,0
8,2018,19995,9005,1.4,0
4,2019,40995,9029,2.0,0
8,2017,18950,25915,1.6,0
4,2017,20088,15454,1.4,0
14,2016,26000,25691,3.0,0
13,2016,29888,29920,2.5,0
0,2019,20500,5676,1.0,0
5,2019,36888,3263,2.0,0
3,2016,17988,24406,2.0,0
5,2019,34998,44,2.0,0
1,2015,21698,41109,3.0,0
4,2019,30543,13433,2.0,0
2,2019,26588,5130,2.0,0
4,2019,26846,2362,2.0,0
14,2015,19998,42565,3.0,0
2,2017,14698,19637,1.4,0
10,2016,17498,20674,2.0,0
1,2015,18498,22540,2.0,0
4,2015,16498,14146,2.0,0
0,2016,13498,21160,1.4,0
8,2019,20498,7779,1.6,0
0,2015,9995,19603,1.6,0
0,2015,12995,27275,1.4,0
3,2019,19888,8274,1.0,0
6,2016,22750,36399,3.0,0
5,2016,26990,46401,3.0,0
8,2018,20890,11088,1.4,0
1,2017,19990,32276,2.0,0
4,2017,20488,25576,2.0,0
3,2018,20488,13069,1.5,0
1,2015,15498,57123,2.0,0
3,2016,11498,47205,1.0,0
2,2015,14900,20995,2.0,0
3,2016,16400,24102,1.4,0
2,2016,13498,37251,1.4,0
0,2016,11698,11578,1.0,0
6,2017,22998,15114,2.0,0
2,2017,17998,20083,2.0,0
3,2013,10398,60076,2.0,0
2,2016,15498,42783,2.0,0
0,2016,12798,30334,1.4,0
4,2016,17998,22541,2.0,0
10,2016,16998,18263,2.0,0
2,2016,16498,37488,2.0,0
11,2014,20498,43209,3.0,0
2,2016,15395,45619,2.0,0
6,2017,20995,12313,2.0,0
5,2016,19498,50961,2.0,0
0,2016,11698,24001,1.4,0
3,2017,15998,24519,1.6,0
1,2017,19940,33856,2.0,0
2,2016,13498,29333,1.4,0
0,2013,9998,47565,1.4,0
5,2019,35995,4770,2.0,0
4,2019,36497,1000,2.0,0
1,2019,30864,1000,2.0,0
4,2015,14498,53124,2.0,0
8,2019,20498,5662,1.6,0
4,2015,16498,33845,1.4,0
4,2015,15498,39876,2.0,0
0,2015,9998,49565,1.4,0
0,2016,11798,13501,1.0,0
2,2019,22288,5654,2.0,0
1,2017,25000,22350,2.0,0
6,2019,28990,3065,2.0,0
2,2016,14998,30498,2.0,0
5,2019,31998,100,2.0,0
1,2019,30861,1000,2.0,0
8,2019,26508,15,1.5,0
0,2019,26011,1000,1.0,0
8,2019,28062,1000,1.5,0
1,2019,32098,1000,2.0,0
14,2018,39700,7919,3.0,0
8,2018,18495,8539,1.6,0
3,2018,20888,6940,1.5,0
2,2019,22490,1342,2.0,0
0,2016,12950,15734,1.0,0
2,2019,41888,6536,3.0,0
5,2020,58990,2396,3.0,0
1,2019,31288,2021,2.0,0
4,2020,37888,2553,2.0,0
4,2016,17498,32971,2.0,0
8,2017,18498,11133,1.4,0
1,2016,17998,33182,2.0,0
2,2016,16498,38231,2.0,0
2,2017,18498,21540,1.4,0
4,2015,19498,14919,2.0,0
8,2019,22698,9525,1.5,0
3,2017,17998,31317,2.0,0
8,2019,22495,1000,1.6,0
2,2019,33245,2529,2.0,0
2,2016,13998,38405,2.0,0
1,2015,16998,57916,2.0,0
0,2015,11798,50730,1.4,0
3,2017,14995,14488,1.4,0
8,2019,22995,3049,1.5,0
1,2019,45995,7461,3.0,0
5,2017,33495,37492,3.0,0
6,2018,19495,36715,3.0,0
10,2017,18000,14999,1.8,0
0,2018,15990,10247,1.4,0
10,2016,17000,9360,1.8,0
4,2016,15496,22543,2.0,0
8,2019,23888,1886,1.5,0
1,2016,20698,13986,2.0,0
4,2015,15998,43458,2.0,0
3,2014,8698,87151,2.0,0
3,2016,13698,21468,1.0,0
3,2016,12498,29298,1.0,0
3,2017,13698,15180,1.6,0
3,2016,16998,23933,2.0,0
4,2019,32500,4432,2.0,0
2,2017,14495,15097,1.4,0
0,2016,10995,44575,1.4,0
11,2019,40495,8391,3.0,0
0,2016,11495,33397,1.0,0
3,2016,13250,46860,1.6,0
3,2019,22991,12472,1.5,0
1,2016,18291,35665,2.0,0
0,2017,12991,36009,1.4,0
8,2019,23496,2891,1.0,0
8,2019,21756,3486,1.0,0
1,2019,32996,7098,3.0,0
4,2020,33591,4455,1.5,0
8,2020,27591,4455,2.0,0
3,2017,18991,9009,1.4,0
6,2017,18998,28618,2.0,0
6,2016,15698,51089,2.0,0
3,2019,24990,4444,1.5,0
1,2019,32000,4432,2.0,0
0,2019,19751,5432,1.0,0
2,2019,27444,5432,2.0,0
2,2019,35888,5432,2.0,0
3,2019,21996,2578,1.6,0
0,2019,19990,5432,1.0,0
10,2019,30766,5154,2.0,0
8,2019,23896,8654,1.5,0
6,2017,20996,22877,2.0,0
8,2020,34251,4433,2.0,0
4,2020,31990,4432,1.5,0
0,2020,25888,5432,1.5,0
0,2016,11295,37925,1.0,0
0,2016,12495,20645,1.4,0
5,2017,32995,32821,3.0,0
6,2017,21595,31777,2.0,0
1,2019,27795,1282,2.0,0
1,2019,29995,4985,2.0,0
4,2018,19991,20555,1.4,0
0,2017,19991,24001,1.6,0
8,2020,25990,4432,1.5,0
2,2019,43990,5505,3.0,0
0,2020,25491,5432,1.5,0
10,2020,29000,2301,2.0,0
8,2019,19751,5249,1.6,0
8,2019,23756,2493,2.0,0
8,2019,22444,4691,1.6,0
3,2019,24990,5432,1.5,0
8,2019,26444,4077,1.5,0
8,2019,23751,3786,1.5,0
8,2019,25888,4444,1.5,0
4,2019,37888,4432,2.0,0
4,2019,35896,4444,2.0,0
2,2019,39996,12335,3.0,0
4,2017,22491,18008,2.0,0
1,2019,38444,5432,2.0,0
15,2018,49991,12332,3.0,0
2,2016,12498,78269,2.0,0
6,2016,17698,54770,2.0,0
6,2017,20498,36396,2.0,0
8,2017,17991,16202,1.4,0
11,2019,45251,17003,3.0,0
6,2019,34444,5432,2.0,0
0,2019,23444,5432,1.0,0
4,2019,26990,1496,2.0,0
3,2015,16396,23768,2.0,0
3,2019,23888,4444,1.5,0
15,2019,56996,8787,3.0,0
6,2019,32444,5432,2.0,0
4,2019,32888,4432,2.0,0
3,2019,23888,4321,1.5,0
4,2016,18946,33072,2.0,0
4,2017,16856,27339,1.4,0
0,2018,12996,18876,1.4,0
2,2016,15256,25214,2.0,0
8,2019,24496,3402,1.5,0
4,2017,18696,23008,2.0,0
6,2016,21498,34051,3.0,0
4,2015,15998,51336,2.0,0
5,2013,21998,48282,3.0,0
1,2015,18998,44000,3.0,0
1,2018,28498,8602,2.0,0
1,2015,12498,74644,2.0,0
6,2016,17998,49936,2.0,0
3,2016,14498,30895,1.4,0
1,2016,15498,63000,3.0,0
3,2020,34991,4432,2.0,0
3,2019,17756,5432,1.6,0
8,2019,19991,4538,1.0,0
3,2019,18696,4567,1.5,0
3,2019,23256,3434,2.0,0
8,2019,26888,2197,2.0,0
8,2019,20251,985,1.6,0
2,2019,27444,6458,2.0,0
5,2019,44990,6565,2.0,0
0,2019,22444,5432,1.0,0
0,2019,21251,5432,1.0,0
15,2020,84496,3522,4.0,0
8,2020,24444,4432,1.5,0
5,2020,53990,4433,3.0,0
4,2020,32881,4432,1.5,0
0,2020,25491,5432,1.5,0
3,2020,35991,4433,2.0,0
9,2019,49496,2055,3.0,0
3,2016,16491,24950,1.4,0
0,2015,12698,28456,1.4,0
5,2014,15998,25242,2.0,0
2,2017,12998,74796,2.0,0
2,2016,13698,29398,1.4,0
3,2017,16998,53283,1.4,0
1,2015,15998,71030,2.0,0
6,2016,18998,41727,2.0,0
4,2014,15698,26728,2.0,0
8,2019,19991,3358,1.0,0
4,2020,32444,4432,2.0,0
5,2019,35496,4567,2.0,0
5,2019,31496,4567,2.0,0
2,2017,24896,21976,2.0,0
4,2017,19596,21201,1.4,0
4,2019,33888,2590,2.0,0
8,2019,23756,4321,1.5,0
4,2019,32500,4444,2.0,0
2,2019,25999,5432,2.0,0
4,2019,32500,4432,2.0,0
5,2019,38000,4433,2.0,0
2,2019,46888,3988,3.0,0
1,2019,29896,3411,2.0,0
8,2020,24444,4432,1.5,0
5,2020,37888,4343,2.0,0
4,2020,32444,1445,2.0,0
5,2016,20256,33423,2.0,0
0,2016,12996,15121,1.4,0
0,2016,10996,25783,1.4,0
4,2017,19656,20355,1.4,0
6,2020,28991,5432,2.0,0
4,2020,33491,4444,1.5,0
4,2020,32881,4432,1.5,0
4,2020,33881,4432,2.0,0
2,2020,30990,4454,2.0,0
8,2017,16496,35554,1.6,0
8,2019,19991,6190,1.0,0
2,2015,13351,39652,2.0,0
0,2017,14491,13253,1.4,0
3,2016,14991,25556,1.4,0
4,2019,29991,1676,1.5,0
4,2017,17991,18909,1.4,0
10,2020,36991,4433,2.0,0
4,2020,33491,4432,1.5,0
3,2016,11896,36329,1.4,0
0,2017,12990,24435,1.4,0
8,2019,22896,2243,1.5,0
0,2019,18990,4445,1.0,0
4,2020,32444,4432,2.0,0
15,2019,63796,6878,3.0,0
8,2019,24756,4512,1.5,0
5,2013,15896,57387,2.0,0
3,2017,12500,42779,1.0,0
2,2017,14650,40583,1.4,0
1,2015,17996,48175,3.0,0
8,2019,18896,5988,1.6,0
4,2019,31996,1500,2.0,0
2,2017,17591,26455,2.0,0
4,2015,18781,24621,2.0,0
3,2019,20991,15147,1.5,0
6,2019,34256,10897,2.0,0
4,2019,30491,4444,1.5,0
16,2019,56991,4761,2.9,0
0,2019,20444,4321,1.0,0
0,2019,20444,3863,1.0,0
4,2019,27990,6778,2.0,0
8,2019,19991,6155,1.0,0
8,2019,19991,6665,1.0,0
3,2016,17996,14514,1.4,0
4,2017,19956,38150,2.0,0
3,2020,27881,5432,1.5,0
0,2020,22990,5432,1.5,0
1,2017,18296,47112,2.0,0
11,2019,52496,1968,3.0,0
0,2019,19751,3632,1.0,0
2,2016,15556,25540,2.0,0
11,2016,42996,44071,4.0,0
6,2019,25419,14713,2.0,0
2,2016,15596,16666,2.0,0
3,2019,20996,12914,1.5,0
2,2017,29996,11119,3.0,0
0,2019,19996,6327,1.0,0
11,2018,59996,15524,4.0,0
5,2019,34596,8442,2.0,0
5,2019,34596,5446,2.0,0
11,2016,29498,36816,3.0,0
5,2019,32998,2025,2.0,0
5,2019,29996,3540,2.0,0
5,2019,34496,4430,2.0,0
3,2019,21496,2152,1.6,0
0,2019,19222,3556,1.0,0
0,2015,11256,18970,1.0,0
2,2019,19496,21275,2.0,0
8,2019,20996,6971,1.0,0
14,2019,39496,5904,3.0,0
11,2016,32996,23478,3.0,0
6,2017,23896,19408,3.0,0
17,2017,43996,8966,2.9,0
14,2018,36496,10961,3.0,0
11,2016,30996,33747,3.0,0
2,2019,24946,11001,2.0,0
0,2020,18496,5566,1.0,0
4,2016,17998,7102,1.4,0
11,2016,21998,64668,3.0,0
0,2019,16996,11058,1.0,0
5,2019,34496,6260,2.0,0
8,2019,18551,6274,1.6,0
4,2017,19496,17856,1.4,0
3,2017,18896,12222,2.0,0
0,2017,12756,15020,1.0,0
3,2016,16498,30692,1.4,0
6,2015,20998,28094,3.0,0
1,2015,13498,51405,2.0,0
4,2015,13998,76861,2.0,0
2,2017,13298,57464,2.0,0
5,2019,34991,6836,2.0,0
6,2017,22698,25954,2.0,0
6,2017,21998,11757,2.0,0
3,2016,15498,47322,2.0,0
13,2016,24998,50661,2.5,0
4,2017,18998,13403,2.0,0
3,2015,12298,49393,2.0,0
4,2016,17498,19268,2.0,0
4,2016,15998,45876,2.0,0
0,2014,8298,51451,1.4,0
0,2016,14998,15434,1.4,0
4,2016,12998,67643,2.0,0
1,2014,13498,69410,2.0,0
2,2019,18698,18075,2.0,0
5,2016,22498,27848,2.0,0
1,2014,11498,55368,2.0,0
4,2017,17000,53000,2.0,0
6,2016,16498,49429,2.0,0
8,2019,18998,6378,1.0,0
4,2014,12998,33071,1.4,0
6,2016,14998,42852,2.0,0
5,2014,14498,73874,2.0,0
1,2015,13998,54847,2.0,0
5,2019,30998,31,2.0,0
3,2014,11995,24175,1.4,0
4,2015,17398,24539,2.0,0
6,2019,26498,270,2.0,0
6,2015,15998,48853,2.0,0
1,2014,16298,75125,3.0,0
0,2014,8998,48330,1.4,0
6,2017,22398,17616,2.0,0
4,2013,11798,40252,2.0,0
0,2017,11295,26791,1.0,0
2,2017,18698,20399,1.4,0
2,2016,20698,30374,2.0,0
3,2018,19998,22721,1.5,0
2,2018,18498,14203,1.4,0
6,2017,22498,24020,2.0,0
3,2019,19998,9758,1.0,0
2,2017,14498,15893,1.4,0
9,2019,35998,76,2.0,0
12,2017,54998,8546,4.0,0
0,2016,9619,58952,1.6,0
3,2017,16991,31412,2.0,0
0,2016,12991,21686,1.4,0
3,2017,17498,20359,1.4,0
4,2015,17998,20897,2.0,0
3,2016,17998,18487,1.6,0
1,2016,22798,14987,2.0,0
4,2016,17998,9481,1.4,0
2,2016,11698,72981,2.0,0
3,2016,12998,32923,1.6,0
10,2017,17998,29109,2.0,0
3,2016,16698,14115,1.4,0
1,2017,20498,12806,2.0,0
4,2015,15798,21691,1.4,0
4,2015,14998,28136,2.0,0
2,2017,18698,23905,1.4,0
8,2018,18491,16800,1.4,0
6,2014,12551,48500,2.0,0
2,2016,17295,23264,2.0,0
4,2017,17530,19078,2.0,0
3,2015,9270,43131,1.6,0
0,2016,10510,31913,1.0,0
10,2016,14053,42553,1.8,0
5,2015,18498,34175,2.0,0
4,2015,15698,24861,2.0,0
6,2016,16498,21480,2.0,0
5,2019,34698,50,2.0,0
6,2017,25498,31354,3.0,0
0,2014,7956,47000,1.6,0
1,2013,12998,59811,2.0,0
3,2017,12498,37882,1.6,0
5,2015,22798,56960,3.0,0
8,2018,18351,10581,1.4,0
2,2017,18298,18737,1.4,0
6,2017,17298,26369,2.0,0
6,2016,15995,54000,2.0,0
6,2016,15995,41100,2.0,0
10,2015,14998,32874,2.0,0
1,2016,13498,97729,2.0,0
10,2016,16298,22697,2.0,0
2,2013,8498,78268,2.0,0
0,2017,10998,30813,1.0,0
3,2015,13498,33507,1.6,0
1,2019,28991,8766,3.0,0
1,2016,18998,35000,2.0,0
4,2017,18998,21967,2.0,0
3,2016,16998,20638,2.0,0
0,2016,12798,19512,1.0,0
1,2016,19998,26480,2.0,0
2,2016,12998,68248,2.0,0
8,2019,22998,4842,1.6,0
3,2016,13995,40050,1.6,0
1,2014,12995,82500,3.0,0
2,2017,14295,53000,2.0,0
6,2013,10070,80242,2.0,0
0,2015,9798,29554,1.6,0
2,2019,18998,3601,2.0,0
2,2016,16998,28753,2.0,0
3,2015,18298,9545,1.8,0
0,2015,10250,22319,1.0,0
11,2015,28127,41633,3.0,0
8,2017,17060,19530,1.4,0
8,2019,20888,333,1.0,0
0,2017,15495,15665,1.6,0
8,2019,18990,3657,1.0,0
3,2017,13940,35000,2.0,0
2,2019,29698,1996,2.0,0
4,2015,14498,29850,2.0,0
1,2016,14498,49458,2.0,0
2,2018,23950,19288,2.0,0
2,2018,23995,19300,2.0,0
2,2016,14995,41100,2.0,0
4,2017,17954,21178,1.4,0
3,2019,21995,5423,2.0,0
0,2017,15995,23496,1.6,0
4,2019,27444,1786,2.0,0
0,2020,25444,1500,1.5,0
1,2019,38444,2000,2.0,0
2,2019,39990,8000,3.0,0
4,2016,19498,10855,2.0,0
6,2016,17498,32012,2.0,0
3,2013,9698,45618,2.0,0
4,2016,16998,39882,2.0,0
6,2018,25850,6541,2.0,0
8,2019,20350,2970,1.0,0
1,2015,15998,39549,2.0,0
1,2016,18998,43565,2.0,0
1,2016,18498,31300,2.0,0
3,2015,13298,40321,2.0,0
10,2015,15998,21725,2.0,0
6,2016,17498,37978,2.0,0
0,2019,18495,4636,1.0,0
10,2019,26995,6137,2.0,0
1,2019,31500,6001,2.0,0
4,2019,27888,2054,2.0,0
0,2016,11990,14946,1.4,0
5,2019,50950,4000,3.0,0
6,2017,23850,31286,3.0,0
2,2018,18450,15072,1.4,0
0,2019,19990,3826,1.0,0
3,2018,20999,3954,1.5,0
4,2016,19495,25204,2.0,0
8,2017,19995,31952,2.0,0
4,2019,29444,6249,2.0,0
0,2019,19990,6262,1.0,0
0,2017,22750,18365,2.0,0
8,2017,18850,21248,1.6,0
0,2018,16990,8300,1.4,0
8,2019,19888,4519,1.6,0
3,2016,15990,27730,2.0,0
2,2020,33888,4235,2.0,0
8,2020,23888,500,1.5,0
8,2019,19190,4878,1.0,0
6,2015,12990,43811,2.0,0
4,2019,28490,14481,2.0,0
3,2019,21490,15961,1.5,0
3,2016,16490,23194,1.4,0
9,2016,19990,27386,3.0,0
13,2017,36990,17889,2.5,0
0,2017,19250,27209,2.0,0
11,2016,32498,31022,3.0,0
1,2014,14798,40700,2.0,0
0,2015,9298,43440,1.6,0
0,2016,12298,30001,1.4,0
0,2015,15995,19523,2.0,0
4,2016,14998,74381,2.0,0
3,2015,12498,68137,2.0,0
6,2016,14998,50903,2.0,0
2,2016,16131,39312,2.0,0
3,2017,13298,68468,2.0,0
1,2015,18998,49039,3.0,0
3,2016,16435,39537,2.0,0
4,2017,19465,32516,2.0,0
10,2017,20435,31587,2.0,0
0,2016,11191,22328,1.4,0
4,2016,15540,33015,1.4,0
3,2015,9391,73567,1.6,0
1,2016,14598,81517,2.0,0
2,2016,13498,77061,2.0,0
0,2015,10498,21396,1.0,0
6,2015,15698,35177,2.0,0
0,2015,10198,36910,1.0,0
2,2016,11998,77976,2.0,0
2,2016,13298,85793,2.0,0
2,2016,14998,32379,2.0,0
2,2015,13995,55036,2.0,0
3,2015,11385,45000,1.6,0
6,2015,13890,66500,2.0,0
2,2017,12898,72816,2.0,0
1,2015,13198,91593,2.0,0
10,2015,13898,60362,2.0,0
5,2018,29898,13218,2.0,0
10,2016,16489,22688,1.8,0
5,2017,36989,37624,3.0,0
0,2015,11295,39502,1.4,0
4,2016,18698,30319,2.0,0
2,2018,15498,17047,1.4,0
4,2015,15798,26308,2.0,0
6,2019,25498,85,2.0,0
2,2016,14798,51559,2.0,0
0,2015,11998,23081,1.0,0
6,2016,24698,7355,3.0,0
3,2015,14298,43793,2.0,0
1,2017,18998,35786,2.0,0
5,2014,17995,46573,2.0,0
2,2016,15485,37188,2.0,0
2,2017,14485,70500,2.0,0
1,2013,13695,46206,3.0,0
4,2016,15480,64842,2.0,0
4,2017,19465,26856,2.0,0
3,2017,12980,44573,2.0,0
3,2017,18998,13490,1.5,0
4,2015,14498,55259,2.0,0
10,2017,17498,13506,1.8,0
1,2014,13498,52037,2.0,0
6,2013,11998,59773,2.0,0
0,2015,9898,40170,1.4,0
6,2017,22498,27792,2.0,0
1,2016,14698,57365,2.0,0
2,2016,14898,39824,2.0,0
4,2016,14498,74392,1.4,0
3,2017,18885,41225,2.0,0
8,2017,19990,10253,1.4,0
1,2016,18440,54928,3.0,0
11,2016,27950,67181,3.0,0
3,2015,14298,5322,1.4,0
3,2016,15498,31226,1.4,0
4,2016,17498,30738,1.4,0
5,2015,18798,42180,2.0,0
5,2015,20498,20274,2.0,0
0,2015,10498,41015,1.0,0
3,2014,10998,50573,1.4,0
4,2016,17898,15982,2.0,0
1,2017,21998,21789,2.0,0
10,2016,14998,44069,2.0,0
8,2019,19998,6612,1.6,0
3,2018,15840,22710,1.6,0
1,2018,26995,5894,2.0,0
5,2016,19440,58767,2.0,0
5,2015,22995,66000,3.0,0
4,2017,19465,24190,2.0,0
11,2018,48985,35800,4.0,0
3,2017,12950,40000,1.6,0
6,2017,20650,28000,2.0,0
5,2018,28450,21000,2.0,0
4,2016,16450,31000,2.0,0
2,2017,15498,62140,2.0,0
8,2019,26998,156,2.0,0
0,2019,17690,8396,1.0,0
4,2014,17998,23340,2.0,0
4,2017,17998,19331,2.0,0
5,2019,35498,10,2.0,0
4,2015,16698,32914,2.0,0
4,2016,16998,41910,2.0,0
3,2017,18498,27430,1.4,0
1,2016,17498,62000,2.0,0
5,2016,19498,29049,2.0,0
8,2018,18698,14974,1.6,0
2,2017,14798,30795,1.4,0
3,2016,14998,41049,2.0,0
3,2016,14298,29709,1.4,0
5,2019,35498,21,2.0,0
5,2019,31498,28,2.0,0
4,2015,15998,43734,2.0,0
5,2016,29998,42167,3.0,0
3,2016,13998,19048,1.0,0
6,2016,16998,65483,2.0,0
1,2019,26888,21343,2.0,0
2,2018,19222,20356,1.4,0
4,2016,18450,17067,1.4,0
3,2017,13390,26022,1.6,0
3,2017,14998,17666,1.4,0
3,2017,20998,13344,1.5,0
2,2017,18998,32997,2.0,0
0,2016,12298,23718,1.4,0
1,2014,17998,57525,3.0,0
5,2013,15998,43309,2.0,0
2,2018,17698,23669,1.4,0
4,2016,15998,31649,2.0,0
3,2016,13290,15056,1.4,0
8,2019,20444,4667,1.6,0
2,2017,17444,12000,2.0,0
8,2018,20490,11489,1.4,0
8,2019,25444,7801,1.6,0
0,2019,21644,4467,1.5,0
6,2014,16990,43605,3.0,0
4,2013,10190,69884,2.0,0
4,2017,19491,27428,2.0,0
0,2016,9578,42391,1.6,0
3,2016,16998,32002,2.0,0
8,2017,16298,24654,1.6,0
3,2016,11998,31952,1.6,0
1,2015,17498,38431,2.0,0
5,2016,19998,34189,2.0,0
2,2017,14298,57161,2.0,0
2,2017,15498,46147,2.0,0
0,2016,9498,48889,1.6,0
1,2014,10917,80050,2.0,0
0,2016,13170,22225,1.4,0
13,2016,28991,28083,2.5,0
4,2018,23650,19000,1.4,0
8,2019,19888,6837,1.6,0
4,2016,17790,24020,1.4,0
14,2017,35850,32066,4.0,0
4,2016,15990,25647,2.0,0
11,2019,44990,10342,3.0,0
4,2015,13990,27632,1.4,0
1,2016,16990,35421,2.0,0
4,2016,16290,38578,1.4,0
8,2019,22444,4462,1.6,0
0,2019,21790,5304,2.0,0
8,2019,21490,3505,1.0,0
11,2017,49490,30262,4.0,0
8,2017,18490,10044,1.4,0
11,2019,56490,4000,3.0,0
8,2019,19790,3047,1.6,0
4,2017,20040,23166,1.4,0
2,2017,18230,17450,2.0,0
4,2017,17990,30949,2.0,0
0,2017,11495,34003,1.0,0
2,2016,14995,30578,2.0,0
4,2015,16498,28129,2.0,0
2,2017,15498,51875,2.0,0
3,2016,16298,33279,1.4,0
4,2015,18298,31695,2.0,0
8,2017,17990,12300,1.4,0
2,2017,15490,21541,2.0,0
8,2018,21790,10200,1.4,0
3,2019,21990,5843,2.0,0
4,2018,23990,23800,1.4,0
1,2018,20750,21000,2.0,0
4,2019,26888,1500,2.0,0
4,2019,26888,1500,2.0,0
4,2019,26888,1500,2.0,0
8,2019,20999,5000,1.0,0
5,2019,46999,5000,2.0,0
4,2016,18990,30245,2.0,0
3,2016,13999,28307,1.6,0
5,2014,14888,60173,2.0,0
3,2014,11444,30126,2.0,0
9,2015,17888,42687,3.0,0
1,2019,43490,8567,3.0,0
0,2017,13222,16252,1.4,0
0,2014,9390,36478,1.4,0
10,2014,16990,25414,2.0,0
3,2015,14898,45009,2.0,0
3,2013,12698,41442,1.4,0
5,2015,22498,75960,3.0,0
4,2013,11498,61278,2.0,0
6,2019,27888,1500,2.0,0
6,2019,26888,1500,2.0,0
4,2019,31888,4000,2.0,0
6,2019,24888,5335,2.0,0
11,2019,54490,10500,3.0,0
4,2015,20990,24000,2.0,0
11,2018,44999,7650,3.0,0
0,2016,13888,16327,1.4,0
4,2016,16990,42583,2.0,0
8,2018,20290,18323,1.4,0
11,2016,30790,14727,3.0,0
1,2016,18990,50687,2.0,0
8,2017,19444,14575,1.4,0
0,2015,15888,22148,2.0,0
0,2019,19498,13059,1.0,0
4,2016,15998,18419,1.4,0
1,2015,16998,38952,2.0,0
1,2016,19998,26157,3.0,0
5,2018,43888,21017,3.0,0
4,2019,30990,1845,2.0,0
0,2020,19990,4000,1.0,0
8,2019,19990,1500,1.0,0
5,2016,19000,23314,2.0,0
3,2018,25489,18478,2.0,0
6,2015,15489,37026,1.8,0
10,2016,16289,22688,1.8,0
3,2017,22689,28151,2.0,0
5,2017,35989,37624,3.0,0
1,2018,23489,9452,1.8,0
4,2017,19350,41887,2.0,0
11,2018,44999,16725,3.0,0
1,2014,12498,44219,2.0,0
6,2016,20498,46512,3.0,0
0,2015,11298,43512,1.4,0
6,2017,21898,23572,2.0,0
4,2015,17998,25719,2.0,0
1,2016,19298,32951,2.0,0
8,2019,19498,10556,1.5,0
1,2016,19998,29067,2.0,0
0,2015,10598,26300,1.6,0
0,2020,21888,3500,1.5,0
0,2020,22290,402,1.5,0
3,2013,8498,58867,1.4,0
2,2016,14998,33303,2.0,0
0,2016,11200,29819,1.0,0
5,2015,23998,35520,3.0,0
5,2014,12995,55292,2.0,0
2,2017,13888,30266,1.4,0
4,2018,19990,22465,2.0,0
3,2017,18444,18541,1.4,0
8,2017,19888,37125,1.4,0
8,2018,22444,18258,1.4,0
0,2017,12444,16438,1.4,0
5,2015,17498,51962,2.0,0
0,2015,12798,26811,1.4,0
6,2017,16498,68996,2.0,0
5,2016,28498,46843,3.0,0
1,2016,16498,62668,2.0,0
10,2016,16650,33000,2.0,0
10,2016,16490,40601,2.0,0
1,2017,19190,43000,2.0,0
3,2017,17250,23694,1.4,0
3,2017,18990,21130,2.0,0
5,2019,49990,6000,3.0,0
0,2019,18888,4000,1.0,0
4,2019,26999,6500,2.0,0
18,2019,129000,4000,5.2,0
0,2020,22888,4000,1.5,0
